title_len,body_length,num_codeblocks,len_codeblocks,code/text,num_tags,good_score
79,946,0,0,0.0,5,True
37,1381,0,0,0.0,2,True
111,532,0,0,0.0,1,True
40,385,4,30,0.0779220779220779,2,True
29,540,0,0,0.0,3,True
46,737,9,109,0.1478968792401628,3,True
120,18528,27,471,0.0254209844559585,4,True
74,481,1,7,0.0145530145530145,4,True
49,1327,0,0,0.0,5,True
73,5004,3,1105,0.2208233413269384,2,True
49,1838,0,0,0.0,2,True
36,552,0,0,0.0,4,True
48,2409,0,0,0.0,4,True
115,645,1,119,0.1844961240310077,1,True
77,2108,13,175,0.0830170777988614,2,True
129,419,0,0,0.0,5,True
51,442,0,0,0.0,1,True
39,784,0,0,0.0,2,True
43,586,0,0,0.0,3,True
57,3194,1,155,0.0485284909204758,4,True
50,258,0,0,0.0,3,False
37,515,0,0,0.0,1,True
60,2885,0,0,0.0,4,True
70,504,3,81,0.1607142857142857,4,False
30,1756,8,104,0.0592255125284738,2,True
53,157,0,0,0.0,3,True
65,1199,8,97,0.0809007506255212,2,True
80,2369,0,0,0.0,1,False
40,616,0,0,0.0,2,True
94,5526,0,0,0.0,4,True
38,394,0,0,0.0,4,True
35,537,0,0,0.0,3,True
36,1640,0,0,0.0,3,True
48,263,0,0,0.0,5,True
56,756,3,122,0.1613756613756613,2,True
57,246,0,0,0.0,2,False
87,603,1,92,0.1525704809286898,3,True
60,777,0,0,0.0,5,True
86,443,2,163,0.3679458239277652,3,True
49,182,1,16,0.0879120879120879,4,False
59,684,12,240,0.3508771929824561,3,True
62,308,2,37,0.1201298701298701,3,True
127,983,1,14,0.0142421159715157,1,True
48,477,0,0,0.0,2,True
94,428,2,81,0.1892523364485981,3,True
63,1860,1,27,0.014516129032258,4,True
75,1681,1,65,0.0386674598453301,4,True
119,1108,0,0,0.0,2,True
30,4422,0,0,0.0,5,True
39,130,0,0,0.0,1,True
60,1121,15,135,0.1204281891168599,3,True
55,617,0,0,0.0,3,True
102,2402,0,0,0.0,1,True
36,792,1,15,0.0189393939393939,4,True
42,5509,0,0,0.0,5,True
64,977,1,18,0.0184237461617195,5,True
51,713,0,0,0.0,5,False
98,1738,0,0,0.0,4,True
48,387,0,0,0.0,5,True
62,309,3,60,0.1941747572815534,3,True
43,5266,2,127,0.0241169768325104,5,True
70,2464,3,82,0.0332792207792207,2,True
63,860,1,17,0.0197674418604651,1,True
73,713,3,85,0.1192145862552594,5,True
45,1408,0,0,0.0,3,True
53,365,1,1,0.0027397260273972,1,True
63,2430,1,158,0.0650205761316872,2,True
103,942,0,0,0.0,3,True
75,543,3,222,0.4088397790055249,2,True
56,974,4,51,0.0523613963039014,1,True
43,1043,1,93,0.0891658676893576,4,True
54,562,0,0,0.0,3,True
29,386,6,91,0.2357512953367875,2,True
65,410,0,0,0.0,2,True
71,923,1,9,0.0097508125677139,5,True
81,2105,0,0,0.0,5,False
44,636,0,0,0.0,3,True
57,1067,0,0,0.0,2,True
64,515,3,55,0.1067961165048543,3,True
77,1150,9,160,0.1391304347826087,1,True
44,1037,2,29,0.0279652844744455,1,True
87,1264,3,461,0.3647151898734177,4,True
48,394,4,48,0.1218274111675127,3,True
69,1662,0,0,0.0,5,True
137,3243,0,0,0.0,5,True
51,2825,13,137,0.0484955752212389,1,True
90,300,2,70,0.2333333333333333,2,True
49,1326,5,63,0.0475113122171945,4,True
50,1907,4,109,0.0571578395385422,4,True
61,2406,11,209,0.0868661679135494,3,True
99,1295,0,0,0.0,2,True
102,5159,2,30,0.0058150804419461,3,True
85,1825,0,0,0.0,3,True
67,862,1,314,0.3642691415313225,5,True
92,559,0,0,0.0,5,True
94,412,0,0,0.0,4,True
35,770,0,0,0.0,2,True
57,1835,1,10,0.0054495912806539,4,True
48,858,10,67,0.0780885780885781,3,True
32,153,0,0,0.0,2,True
51,3113,0,0,0.0,5,True
83,774,0,0,0.0,5,True
59,717,0,0,0.0,2,True
44,300,0,0,0.0,3,True
48,494,0,0,0.0,2,False
64,1550,0,0,0.0,5,True
73,701,0,0,0.0,5,True
34,1098,0,0,0.0,2,True
44,768,2,34,0.0442708333333333,4,True
62,754,0,0,0.0,3,True
44,899,3,61,0.067853170189099,5,True
43,629,1,25,0.0397456279809221,3,True
77,364,1,19,0.0521978021978022,3,True
36,12109,2,51,0.0042117433314063,2,True
71,947,0,0,0.0,5,True
71,1557,0,0,0.0,3,False
82,1278,14,229,0.1791862284820031,5,True
88,256,0,0,0.0,2,True
40,1881,0,0,0.0,2,False
71,3021,0,0,0.0,3,True
44,528,1,84,0.1590909090909091,5,False
72,826,0,0,0.0,2,False
82,3875,4,80,0.0206451612903225,4,True
33,2504,9,155,0.0619009584664536,4,True
61,660,2,54,0.0818181818181818,2,True
47,571,0,0,0.0,4,False
64,2234,0,0,0.0,3,True
58,5274,15,211,0.040007584376185,3,True
109,1803,0,0,0.0,3,True
35,669,2,31,0.046337817638266,3,True
66,1441,0,0,0.0,2,True
18,412,0,0,0.0,2,True
28,1599,0,0,0.0,4,True
68,147,0,0,0.0,3,True
40,4348,0,0,0.0,3,True
86,195,0,0,0.0,4,True
59,4167,9,361,0.0866330693544516,3,True
51,1650,8,55,0.0333333333333333,3,True
44,1382,8,90,0.065123010130246,2,True
57,664,0,0,0.0,4,True
39,622,0,0,0.0,1,True
69,1230,10,51,0.0414634146341463,5,True
86,348,3,87,0.25,3,True
65,1374,2,74,0.0538573508005822,2,True
69,808,1,53,0.0655940594059406,3,False
57,357,0,0,0.0,2,True
35,1236,2,490,0.3964401294498382,3,True
38,841,0,0,0.0,3,True
50,455,5,197,0.432967032967033,2,True
65,597,3,79,0.1323283082077052,4,True
41,3231,6,46,0.0142370783039306,4,True
76,680,0,0,0.0,3,True
62,13772,0,0,0.0,3,True
42,388,0,0,0.0,5,True
64,1132,1,36,0.0318021201413427,3,True
49,13219,0,0,0.0,3,True
57,1152,4,120,0.1041666666666666,2,True
67,352,0,0,0.0,3,True
52,1761,2,39,0.0221465076660988,4,False
151,1862,0,0,0.0,3,True
68,1500,1,33,0.022,5,True
70,1826,0,0,0.0,4,True
45,2609,51,387,0.1483326945189728,3,True
72,643,0,0,0.0,4,True
63,186,0,0,0.0,3,True
80,779,0,0,0.0,2,True
42,1487,3,81,0.054472091459314,5,True
58,655,4,115,0.1755725190839694,3,True
80,292,0,0,0.0,5,True
33,2696,0,0,0.0,5,True
50,463,0,0,0.0,2,False
96,997,1,35,0.0351053159478435,5,True
78,8808,0,0,0.0,3,True
138,544,1,6,0.0110294117647058,5,True
52,1696,0,0,0.0,4,True
60,410,1,10,0.024390243902439,3,True
46,302,2,38,0.1258278145695364,2,True
50,480,1,87,0.18125,3,True
28,6162,0,0,0.0,2,True
134,1562,0,0,0.0,2,True
72,270,0,0,0.0,2,False
36,1541,0,0,0.0,2,True
52,3124,0,0,0.0,3,True
65,9453,0,0,0.0,5,True
54,1230,9,68,0.0552845528455284,5,True
69,166,0,0,0.0,4,False
57,1716,0,0,0.0,3,True
51,1148,0,0,0.0,2,True
61,577,0,0,0.0,1,True
28,2648,0,0,0.0,2,True
77,12694,2,43,0.0033874271309279,4,True
72,2186,0,0,0.0,5,False
37,612,0,0,0.0,2,True
54,1336,9,94,0.0703592814371257,5,True
61,766,0,0,0.0,3,True
116,2683,2,398,0.1483414088706671,4,True
33,1503,5,47,0.0312707917498336,2,True
86,1102,0,0,0.0,3,True
57,8699,2,33,0.0037935394872973,5,True
49,245,0,0,0.0,3,True
93,781,0,0,0.0,3,True
54,509,6,144,0.2829076620825147,1,True
45,513,0,0,0.0,4,True
48,1082,2,15,0.0138632162661737,2,True
80,60,0,0,0.0,3,True
40,118,0,0,0.0,3,True
25,597,0,0,0.0,3,True
72,1588,0,0,0.0,2,True
36,1005,0,0,0.0,3,False
59,282,2,29,0.1028368794326241,4,True
54,684,0,0,0.0,3,True
37,637,5,178,0.2794348508634223,2,True
66,1755,1,78,0.0444444444444444,5,True
61,398,2,71,0.1783919597989949,5,True
42,675,0,0,0.0,4,True
70,384,0,0,0.0,3,True
87,522,2,96,0.1839080459770115,2,True
66,917,0,0,0.0,4,True
43,1547,9,91,0.0588235294117647,1,True
48,968,1,93,0.0960743801652892,3,True
61,1039,0,0,0.0,3,True
49,368,0,0,0.0,5,True
52,543,0,0,0.0,1,False
56,481,5,105,0.2182952182952183,2,True
57,1436,8,138,0.096100278551532,4,False
54,1691,9,72,0.0425783560023654,2,True
34,506,0,0,0.0,3,True
81,2236,0,0,0.0,4,False
56,489,0,0,0.0,2,True
68,1439,0,0,0.0,4,True
58,891,1,10,0.0112233445566778,5,True
39,83,0,0,0.0,5,True
36,40,0,0,0.0,3,False
85,939,3,83,0.08839190628328,2,True
127,367,3,45,0.1226158038147139,2,True
107,433,1,20,0.046189376443418,3,True
95,323,0,0,0.0,1,False
85,1794,0,0,0.0,4,False
86,1782,1,15,0.0084175084175084,2,True
82,2429,0,0,0.0,3,False
51,1636,0,0,0.0,4,True
100,243,0,0,0.0,2,True
51,3081,0,0,0.0,5,True
21,1202,0,0,0.0,2,True
61,1494,3,25,0.0167336010709504,1,True
77,488,0,0,0.0,1,True
73,1221,0,0,0.0,5,True
47,562,3,88,0.1565836298932384,3,True
35,4131,14,109,0.0263858629871701,4,True
29,554,2,139,0.2509025270758123,1,True
41,472,6,157,0.3326271186440678,5,True
65,6381,2,23,0.0036044507130543,4,True
20,524,1,23,0.0438931297709923,1,True
52,1633,0,0,0.0,4,True
47,3063,2,16,0.0052236369572314,3,True
50,440,5,71,0.1613636363636363,4,True
122,560,9,220,0.3928571428571428,4,True
53,2148,0,0,0.0,4,True
55,465,1,55,0.1182795698924731,2,True
84,1705,3,19,0.0111436950146627,4,True
19,615,1,31,0.0504065040650406,2,True
95,1479,0,0,0.0,3,True
31,212,0,0,0.0,2,True
77,960,0,0,0.0,3,True
58,715,2,80,0.1118881118881118,3,True
72,813,0,0,0.0,2,True
60,220,0,0,0.0,3,True
79,1186,4,269,0.2268128161888701,2,True
53,940,1,22,0.0234042553191489,1,True
119,2669,3,361,0.1352566504308729,2,True
75,380,0,0,0.0,5,True
64,771,0,0,0.0,1,True
73,213,0,0,0.0,5,True
51,896,3,127,0.1417410714285714,4,True
29,321,0,0,0.0,5,True
39,1126,1,20,0.0177619893428063,4,True
63,2871,10,147,0.051201671891327,4,True
141,1672,2,20,0.0119617224880382,4,True
45,1145,4,44,0.0384279475982532,5,True
51,2516,0,0,0.0,3,True
63,720,0,0,0.0,4,True
76,780,0,0,0.0,3,True
46,356,2,37,0.1039325842696629,3,True
59,342,1,23,0.067251461988304,4,True
67,275,0,0,0.0,3,True
107,727,4,57,0.0784044016506189,3,True
52,1440,10,264,0.1833333333333333,5,True
36,234,0,0,0.0,2,True
82,375,2,84,0.224,3,True
71,5342,0,0,0.0,2,False
97,1066,0,0,0.0,3,True
44,437,0,0,0.0,2,True
104,1308,0,0,0.0,2,True
78,100,0,0,0.0,1,False
52,594,7,210,0.3535353535353535,3,True
45,4277,3,14,0.0032733224222585,5,True
68,14386,0,0,0.0,4,True
60,503,1,13,0.025844930417495,3,True
46,111,0,0,0.0,3,True
75,2629,0,0,0.0,2,True
70,727,0,0,0.0,4,True
69,1726,0,0,0.0,3,True
73,565,0,0,0.0,2,True
37,248,0,0,0.0,5,True
58,3155,0,0,0.0,5,True
88,2151,0,0,0.0,2,True
74,1189,2,44,0.0370058873002523,2,True
114,1904,4,99,0.0519957983193277,5,True
61,1692,0,0,0.0,5,True
96,1510,0,0,0.0,3,True
49,1009,0,0,0.0,4,True
61,5254,0,0,0.0,4,True
27,3017,4,43,0.0142525687769307,1,True
42,935,2,21,0.0224598930481283,5,False
85,577,0,0,0.0,5,True
55,1026,0,0,0.0,3,True
54,1768,2,44,0.0248868778280542,4,True
117,6647,0,0,0.0,4,True
33,345,3,16,0.0463768115942029,2,True
57,1171,5,249,0.2126387702818104,1,True
85,789,0,0,0.0,3,True
32,845,1,33,0.0390532544378698,5,True
44,3271,11,88,0.026903087740752,3,True
43,831,0,0,0.0,3,True
27,611,0,0,0.0,1,False
55,1226,0,0,0.0,3,True
117,1857,0,0,0.0,5,True
133,858,0,0,0.0,3,False
22,1343,0,0,0.0,4,True
47,358,0,0,0.0,4,True
32,869,0,0,0.0,3,False
66,2019,0,0,0.0,4,True
95,893,0,0,0.0,1,True
123,2803,2,17,0.0060649304316803,2,True
82,563,0,0,0.0,5,True
65,710,1,2,0.0028169014084507,5,True
53,103,0,0,0.0,3,True
59,1756,0,0,0.0,4,True
56,994,7,69,0.0694164989939637,4,True
40,803,3,55,0.0684931506849315,2,True
55,7488,3,74,0.0098824786324786,4,True
51,730,6,84,0.1150684931506849,2,True
95,666,1,41,0.0615615615615615,3,True
62,102,0,0,0.0,4,True
63,1949,0,0,0.0,5,True
43,450,0,0,0.0,5,True
35,746,2,16,0.0214477211796246,3,True
81,2893,1,16,0.0055305910819218,3,True
48,428,0,0,0.0,2,True
38,1190,3,152,0.1277310924369747,3,True
57,3392,0,0,0.0,3,True
140,157,0,0,0.0,3,True
57,556,0,0,0.0,2,True
61,1094,0,0,0.0,3,True
52,342,0,0,0.0,2,True
102,1760,0,0,0.0,5,True
44,74,0,0,0.0,1,True
70,1446,0,0,0.0,4,True
48,709,0,0,0.0,2,False
58,1559,1,34,0.0218088518280949,3,True
74,397,0,0,0.0,2,True
44,1007,0,0,0.0,2,True
59,1154,4,142,0.1230502599653379,2,True
53,496,1,9,0.0181451612903225,1,True
68,3424,5,262,0.076518691588785,2,True
53,1428,0,0,0.0,3,True
74,4212,0,0,0.0,4,True
31,332,0,0,0.0,1,True
52,346,0,0,0.0,2,True
35,626,0,0,0.0,5,True
41,751,6,46,0.0612516644474034,3,True
95,5202,1,14,0.0026912725874663,2,True
77,484,1,32,0.0661157024793388,2,True
87,319,2,32,0.1003134796238244,3,True
63,333,4,97,0.2912912912912913,2,True
133,823,0,0,0.0,2,True
63,1907,6,206,0.108023072889355,2,True
41,944,9,74,0.0783898305084745,5,True
47,149,0,0,0.0,3,False
49,170,3,25,0.1470588235294117,1,True
75,605,0,0,0.0,5,True
61,433,2,41,0.0946882217090069,4,True
38,1011,2,26,0.0257171117705242,3,True
40,3636,10,375,0.1031353135313531,5,True
58,2316,6,55,0.023747841105354,5,True
59,2532,0,0,0.0,5,True
51,1292,1,10,0.0077399380804953,5,True
59,511,0,0,0.0,4,True
53,2184,0,0,0.0,4,True
65,156,0,0,0.0,1,True
55,73,0,0,0.0,3,False
74,1085,2,8,0.0073732718894009,2,True
139,1416,0,0,0.0,4,True
66,499,5,49,0.0981963927855711,3,True
54,4097,5,177,0.043202343177935,4,True
56,1957,3,64,0.0327031170158405,4,True
76,2037,0,0,0.0,5,True
51,936,4,73,0.0779914529914529,3,True
29,1865,3,26,0.013941018766756,4,True
54,726,0,0,0.0,3,True
59,4994,2,25,0.0050060072086503,5,True
38,1416,0,0,0.0,3,False
48,697,0,0,0.0,3,False
73,242,0,0,0.0,5,False
69,813,0,0,0.0,5,True
45,437,0,0,0.0,5,True
64,157,0,0,0.0,2,True
78,2428,0,0,0.0,5,True
100,2235,0,0,0.0,5,True
86,2701,0,0,0.0,5,True
44,1340,1,4,0.0029850746268656,4,True
64,400,0,0,0.0,1,True
49,150,0,0,0.0,1,True
45,2682,0,0,0.0,5,True
50,10560,1,17,0.0016098484848484,4,True
107,260,0,0,0.0,3,False
55,265,3,35,0.1320754716981132,1,True
150,279,0,0,0.0,3,True
66,3878,0,0,0.0,5,True
46,720,1,25,0.0347222222222222,4,True
28,3383,0,0,0.0,5,True
51,2794,0,0,0.0,1,True
58,624,2,23,0.0368589743589743,4,True
69,1202,9,104,0.086522462562396,4,True
110,599,0,0,0.0,3,True
57,1390,1,78,0.056115107913669,2,True
51,1119,6,158,0.1411974977658623,3,True
45,1329,5,44,0.0331075996990218,3,True
37,451,1,9,0.0199556541019955,2,True
39,3377,4,115,0.0340538939887474,2,True
37,7847,1,12,0.0015292468459283,4,True
48,1774,1,20,0.0112739571589627,4,True
61,2297,0,0,0.0,2,True
49,3989,0,0,0.0,2,True
63,3197,10,266,0.0832030028151391,5,True
109,542,0,0,0.0,1,True
70,3267,0,0,0.0,5,True
47,157,1,1,0.0063694267515923,1,True
19,344,0,0,0.0,2,False
71,6386,0,0,0.0,3,True
50,908,2,36,0.039647577092511,3,True
124,2774,3,822,0.2963229992790194,5,True
55,587,0,0,0.0,3,True
113,418,2,64,0.1531100478468899,1,True
35,1253,1,3,0.0023942537909018,4,True
54,322,1,11,0.0341614906832298,3,True
24,1372,0,0,0.0,3,True
44,60,0,0,0.0,4,True
81,1491,0,0,0.0,4,True
75,2076,2,37,0.0178227360308285,3,True
46,391,0,0,0.0,5,True
35,159,2,91,0.5723270440251572,2,True
35,446,0,0,0.0,3,True
32,3715,1,16,0.0043068640646029,3,True
38,421,0,0,0.0,1,False
41,4248,2,13,0.0030602636534839,3,True
102,1630,3,113,0.0693251533742331,3,True
59,1368,10,290,0.2119883040935672,3,True
38,828,2,13,0.0157004830917874,3,True
55,1925,0,0,0.0,2,True
68,1739,5,176,0.1012075905692927,4,True
48,8808,0,0,0.0,3,True
75,535,7,119,0.222429906542056,3,True
48,3468,0,0,0.0,4,True
57,1358,2,75,0.0552282768777614,3,True
91,531,2,86,0.1619585687382297,3,True
78,1059,4,22,0.0207743153918791,3,True
53,1017,0,0,0.0,2,True
31,1490,0,0,0.0,3,True
81,1198,0,0,0.0,2,True
77,805,3,20,0.0248447204968944,4,True
70,1463,0,0,0.0,5,True
62,1305,8,295,0.2260536398467433,1,True
32,470,0,0,0.0,2,True
47,295,0,0,0.0,4,False
55,774,0,0,0.0,3,True
59,674,0,0,0.0,5,True
76,2274,1,19,0.0083553210202286,2,True
47,1483,1,5,0.0033715441672285,4,False
55,2095,11,112,0.0534606205250596,2,True
52,350,0,0,0.0,1,False
40,583,0,0,0.0,2,True
39,438,0,0,0.0,2,True
60,999,0,0,0.0,3,True
65,271,0,0,0.0,2,True
76,592,0,0,0.0,3,True
105,2709,0,0,0.0,4,True
98,912,1,54,0.0592105263157894,3,True
55,1298,1,43,0.0331278890600924,4,True
34,76,0,0,0.0,2,True
69,6124,6,158,0.0258001306335728,4,True
103,281,0,0,0.0,3,True
49,914,0,0,0.0,5,True
30,1222,7,199,0.1628477905073649,4,True
78,1127,3,76,0.0674356699201419,2,True
91,5457,2,23,0.0042147700201575,2,True
46,1712,4,23,0.0134345794392523,4,True
60,179,4,72,0.4022346368715084,3,True
45,318,1,8,0.0251572327044025,3,True
67,213,0,0,0.0,5,True
125,268,0,0,0.0,5,True
50,450,0,0,0.0,2,True
42,342,0,0,0.0,3,True
57,1321,9,74,0.0560181680545041,4,True
53,215,0,0,0.0,5,True
64,512,0,0,0.0,5,True
46,591,0,0,0.0,3,True
61,1304,0,0,0.0,2,True
83,969,0,0,0.0,3,True
44,349,0,0,0.0,3,True
40,1514,0,0,0.0,2,True
51,511,2,13,0.0254403131115459,3,True
94,1138,0,0,0.0,5,True
53,264,0,0,0.0,2,True
81,1374,0,0,0.0,2,False
38,501,0,0,0.0,1,True
115,778,2,139,0.1786632390745501,2,True
72,725,0,0,0.0,3,True
63,377,2,157,0.416445623342175,4,False
62,242,4,4,0.0165289256198347,4,True
55,1500,6,54,0.036,3,True
50,541,1,10,0.0184842883548983,3,True
55,9596,1,114,0.0118799499791579,4,True
75,947,0,0,0.0,5,True
38,686,5,256,0.3731778425655976,1,True
58,1399,2,30,0.0214438884917798,3,True
52,495,1,94,0.1898989898989899,3,True
69,2142,2,41,0.019140989729225,2,True
83,623,4,26,0.0417335473515248,3,True
69,546,2,71,0.13003663003663,3,True
48,160,0,0,0.0,3,True
58,2143,0,0,0.0,5,True
34,221,2,23,0.1040723981900452,5,False
54,137,0,0,0.0,3,True
106,1275,1,5,0.0039215686274509,5,True
63,163,3,47,0.2883435582822086,2,True
59,122,0,0,0.0,2,True
41,835,16,171,0.2047904191616766,3,True
62,4354,2,90,0.0206706476802939,2,True
43,2171,0,0,0.0,5,True
95,411,0,0,0.0,5,True
46,1278,3,170,0.1330203442879499,5,True
26,521,0,0,0.0,3,False
123,560,0,0,0.0,3,False
57,1083,0,0,0.0,1,True
79,846,5,75,0.0886524822695035,2,True
58,112,0,0,0.0,3,True
67,970,1,69,0.0711340206185567,4,True
47,2223,0,0,0.0,3,True
54,366,9,137,0.3743169398907104,3,True
54,967,3,56,0.0579110651499482,5,True
74,1002,0,0,0.0,2,True
51,2393,0,0,0.0,4,True
66,456,0,0,0.0,2,True
100,939,0,0,0.0,4,True
39,835,0,0,0.0,1,True
64,2171,0,0,0.0,2,True
76,312,3,33,0.1057692307692307,1,False
66,2192,0,0,0.0,5,True
30,1285,2,27,0.0210116731517509,2,True
58,535,3,14,0.0261682242990654,3,False
59,530,1,6,0.0113207547169811,1,True
56,239,0,0,0.0,3,True
77,1743,2,53,0.0304073436603557,3,True
43,1424,0,0,0.0,3,True
51,944,0,0,0.0,4,True
77,588,0,0,0.0,4,True
54,183,1,38,0.2076502732240437,4,True
99,330,0,0,0.0,4,True
39,5843,0,0,0.0,4,True
31,228,0,0,0.0,5,True
18,631,1,114,0.1806656101426307,3,True
74,385,0,0,0.0,5,True
28,367,5,101,0.2752043596730245,1,True
66,1108,1,17,0.0153429602888086,1,False
48,244,0,0,0.0,2,True
54,1393,5,27,0.0193826274228284,3,True
25,677,2,58,0.0856720827178729,5,True
52,167,0,0,0.0,2,True
82,3184,6,110,0.0345477386934673,5,True
74,518,0,0,0.0,4,True
58,1388,1,7,0.005043227665706,3,True
87,544,0,0,0.0,2,True
77,551,0,0,0.0,3,True
116,801,0,0,0.0,4,True
34,657,1,15,0.0228310502283105,1,False
58,404,0,0,0.0,2,True
73,1052,3,81,0.0769961977186311,2,True
52,561,0,0,0.0,4,True
43,918,0,0,0.0,4,True
85,2757,0,0,0.0,4,True
60,493,3,121,0.2454361054766734,2,True
78,562,0,0,0.0,4,True
52,755,1,12,0.0158940397350993,4,True
48,214,3,14,0.0654205607476635,2,True
30,830,0,0,0.0,2,True
72,489,0,0,0.0,3,True
44,499,4,85,0.1703406813627254,5,True
69,478,4,160,0.3347280334728033,2,True
71,2414,0,0,0.0,5,True
148,5907,0,0,0.0,2,True
69,415,0,0,0.0,5,True
42,2023,0,0,0.0,4,True
56,2260,0,0,0.0,5,True
80,157,2,85,0.5414012738853503,3,True
44,103,0,0,0.0,2,True
47,493,11,50,0.101419878296146,3,True
68,458,0,0,0.0,3,False
36,774,7,42,0.0542635658914728,4,True
69,116,0,0,0.0,3,False
62,2262,2,36,0.0159151193633952,5,True
56,697,0,0,0.0,1,True
73,260,0,0,0.0,2,True
67,1033,0,0,0.0,4,True
68,437,5,73,0.1670480549199084,5,True
34,589,0,0,0.0,3,True
48,308,0,0,0.0,4,True
44,227,0,0,0.0,2,True
43,1020,0,0,0.0,1,False
47,388,0,0,0.0,1,True
84,327,0,0,0.0,2,False
43,946,0,0,0.0,1,True
29,625,2,34,0.0544,2,True
110,6244,1,58,0.0092889173606662,3,True
56,891,0,0,0.0,5,True
82,2385,2,101,0.0423480083857442,4,True
60,297,2,48,0.1616161616161616,3,True
43,765,0,0,0.0,3,True
96,959,6,252,0.2627737226277372,3,True
48,173,1,4,0.0231213872832369,3,False
47,591,0,0,0.0,2,True
40,961,6,31,0.032258064516129,1,True
84,364,0,0,0.0,2,True
32,514,0,0,0.0,4,True
103,574,0,0,0.0,2,False
51,366,1,25,0.0683060109289617,3,True
65,454,0,0,0.0,2,True
32,1447,9,134,0.0926053904630269,2,True
50,755,11,75,0.0993377483443708,2,True
42,832,4,91,0.109375,4,True
32,149,1,19,0.1275167785234899,3,True
76,4172,0,0,0.0,3,False
44,1114,2,256,0.229802513464991,4,True
71,4384,1,3,0.000684306569343,3,False
71,1344,0,0,0.0,2,True
23,1180,18,49,0.0415254237288135,3,True
